거래처,구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
천보기계,잔액,2400200.0,1716000.0,1414050.0,536800.0,1535050.0,1892550.0,595650.0,1388750,0.0,0.0,0.0,0.0
칠성가스,이월,181500.0,0.0,60500.0,0.0,398200.0,1570800.0,1577400.0,2204600,0.0,0.0,0.0,0.0
칠성가스,매출,0.0,60500.0,0.0,398200.0,1570800.0,1577400.0,2184600.0,108900,0.0,0.0,0.0,0.0
칠성가스,수금,181500.0,0.0,60500.0,0.0,398200.0,1570800.0,1557400.0,2184600,0.0,0.0,0.0,0.0
칠성가스,잔액,0.0,60500.0,0.0,398200.0,1570800.0,1577400.0,2204600.0,128900,0.0,0.0,0.0,0.0
케이디피주식회사(구.한국다이아몬드),이월,31826300.0,46812370.0,44808280.0,31215470.0,33264660.0,46714800.0,31028140.0,34533510,0.0,0.0,0.0,0.0
케이디피주식회사(구.한국다이아몬드),매출,14986070.0,11804870.0,14769920.0,14888720.0,13450140.0,15884440.0,14710630.0,9300060,0.0,0.0,0.0,0.0
케이디피주식회사(구.한국다이아몬드),수금,0.0,13808960.0,28362730.0,12839530.0,0.0,31571100.0,11205260.0,0,0.0,0.0,0.0,0.0
케이디피주식회사(구.한국다이아몬드),잔액,46812370.0,44808280.0,31215470.0,33264660.0,46714800.0,31028140.0,34533510.0,43833570,0.0,0.0,0.0,0.0
케이엘텍,이월,41800.0,41800.0,41800.0,102300.0,204600.0,278300.0,176000.0,267300,0.0,0.0,0.0,0.0
케이엘텍,매출,41800.0,41800.0,60500.0,144100.0,134200.0,41800.0,225500.0,104500,0.0,0.0,0.0,0.0
케이엘텍,수금,41800.0,41800.0,0.0,41800.0,60500.0,144100.0,134200.0,41800,0.0,0.0,0.0,0.0
케이엘텍,잔액,41800.0,41800.0,102300.0,204600.0,278300.0,176000.0,267300.0,330000,0.0,0.0,0.0,0.0
코오롱글로벌,이월,3156428.0,5295290.0,5177139.0,5409899.0,5257340.0,3612840.0,3701390.0,5181440,0.0,0.0,0.0,0.0
코오롱글로벌,매출,3602720.0,3150609.0,3853190.0,3428150.0,1980990.0,3701390.0,5181440.0,3243207,0.0,0.0,0.0,0.0
코오롱글로벌,수금,1463858.0,3268760.0,3620430.0,3580709.0,3625490.0,3612840.0,3701390.0,3600190,0.0,0.0,0.0,0.0
코오롱글로벌,잔액,5295290.0,5177139.0,5409899.0,5257340.0,3612840.0,3701390.0,5181440.0,4824457,0.0,0.0,0.0,0.0
코웨이엔텍,이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92400,0.0,0.0,0.0,0.0
코웨이엔텍,매출,0.0,0.0,0.0,0.0,0.0,0.0,92400.0,101200,0.0,0.0,0.0,0.0
코웨이엔텍,수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
코웨이엔텍,잔액,0.0,0.0,0.0,0.0,0.0,0.0,92400.0,193600,0.0,0.0,0.0,0.0
큐에스아이,이월,19670400.0,17179200.0,15681600.0,22809600.0,21369600.0,15919200.0,20242200.0,29508600,0.0,0.0,0.0,0.0
큐에스아이,매출,6652800.0,5702400.0,7128000.0,6177600.0,7365600.0,9708600.0,9266400.0,6864000,0.0,0.0,0.0,0.0
큐에스아이,수금,9144000.0,7200000.0,0.0,7617600.0,12816000.0,5385600.0,0.0,9096000,0.0,0.0,0.0,0.0
큐에스아이,잔액,17179200.0,15681600.0,22809600.0,21369600.0,15919200.0,20242200.0,29508600.0,27276600,0.0,0.0,0.0,0.0
태광기업,이월,11203170.0,17653788.0,10153725.0,10630261.0,8610672.0,10445929.0,8368012.0,8712281,0.0,0.0,0.0,0.0
태광기업,매출,6450618.0,3639385.0,4055257.0,4497781.0,3880809.0,4134042.0,4194420.0,3677676,0.0,0.0,0.0,0.0
태광기업,수금,0.0,11139448.0,3578721.0,6517370.0,2045552.0,6211959.0,3850151.0,4250536,0.0,0.0,0.0,0.0
태광기업,잔액,17653788.0,10153725.0,10630261.0,8610672.0,10445929.0,8368012.0,8712281.0,8139421,0.0,0.0,0.0,0.0
태광산업가스,이월,53533744.0,56140887.0,44767239.0,49526400.0,60282266.0,65225754.0,45353407.0,41406300,0.0,0.0,0.0,0.0
태광산업가스,매출,24542551.0,20224688.0,29301712.0,30980554.0,34245200.0,45353407.0,41406300.0,29864767,0.0,0.0,0.0,0.0
태광산업가스,수금,21935408.0,31598336.0,24542551.0,20224688.0,29301712.0,65225754.0,45353407.0,0,0.0,0.0,0.0,0.0
태광산업가스,잔액,56140887.0,44767239.0,49526400.0,60282266.0,65225754.0,45353407.0,41406300.0,71271066,0.0,0.0,0.0,0.0
태성EPS,이월,52332060.0,62426760.0,22879780.0,37491960.0,57612500.0,36389749.0,39352379.0,94851900,0.0,0.0,0.0,0.0
태성EPS,매출,62426760.0,22879780.0,37491960.0,57612500.0,36389749.0,39352379.0,94851900.0,80608000,0.0,0.0,0.0,0.0
태성EPS,수금,52332060.0,62426760.0,22879780.0,37491960.0,57612500.0,36389749.0,39352379.0,94851900,0.0,0.0,0.0,0.0
태성EPS,잔액,62426760.0,22879780.0,37491960.0,57612500.0,36389749.0,39352379.0,94851900.0,80608000,0.0,0.0,0.0,0.0
태성레이저(벌크),이월,2862783.0,4238735.0,2924021.0,2853048.0,2934261.0,1490435.0,3063142.0,1588950,0.0,0.0,0.0,0.0
태성레이저(벌크),매출,4238735.0,2924021.0,2853048.0,2934261.0,1490435.0,3063143.0,1588950.0,1486551,0.0,0.0,0.0,0.0
태성레이저(벌크),수금,2862783.0,4238735.0,2924021.0,2853048.0,2934261.0,1490435.0,3063142.0,0,0.0,0.0,0.0,0.0
태성레이저(벌크),잔액,4238735.0,2924021.0,2853048.0,2934261.0,1490435.0,3063142.0,1588950.0,3075501,0.0,0.0,0.0,0.0
태성레이저(실린더),이월,921250.0,199650.0,1084600.0,366850.0,1158300.0,1103850.0,290400.0,983400,0.0,0.0,0.0,0.0
태성레이저(실린더),매출,199650.0,1084600.0,366850.0,1158300.0,1103850.0,290400.0,983400.0,1014750,0.0,0.0,0.0,0.0
태성레이저(실린더),수금,921250.0,199650.0,1084600.0,366850.0,1158300.0,1103850.0,290400.0,0,0.0,0.0,0.0,0.0
태성레이저(실린더),잔액,199650.0,1084600.0,366850.0,1158300.0,1103850.0,290400.0,983400.0,1998150,0.0,0.0,0.0,0.0
테크린주식회사,이월,4738580.0,8435680.0,0.0,0.0,13600400.0,19633306.0,34973455.0,49531350,0.0,0.0,0.0,0.0
테크린주식회사,매출,3697100.0,0.0,4748920.0,13600400.0,19633306.0,34973455.0,49531350.0,27036075,0.0,0.0,0.0,0.0
테크린주식회사,수금,0.0,8435680.0,4748920.0,0.0,13600400.0,19633306.0,34973455.0,0,0.0,0.0,0.0,0.0
테크린주식회사,잔액,8435680.0,0.0,0.0,13600400.0,19633306.0,34973455.0,49531350.0,76567425,0.0,0.0,0.0,0.0
티에스케이가스 주식회사,이월,101338738.0,61714266.0,52734970.0,53139651.0,60192229.0,68115718.0,94509679.0,82089093,0.0,0.0,0.0,0.0
티에스케이가스 주식회사,매출,61714266.0,52734970.0,53139651.0,60192229.0,68115718.0,94509679.0,82089093.0,56301335,0.0,0.0,0.0,0.0
티에스케이가스 주식회사,수금,101338738.0,61714266.0,52734970.0,53139651.0,60192229.0,68115718.0,94509679.0,0,0.0,0.0,0.0,0.0
티에스케이가스 주식회사,잔액,61714266.0,52734970.0,53139651.0,60192229.0,68115718.0,94509679.0,82089093.0,138390428,0.0,0.0,0.0,0.0
포엠주식회사,이월,18774474.0,19230799.0,13114567.0,19327598.0,19049824.0,21298356.0,19396369.0,16269067,0.0,0.0,0.0,0.0
포엠주식회사,매출,5662877.0,3451690.0,6213031.0,7385103.0,5700222.0,6721044.0,6257801.0,2908840,0.0,0.0,0.0,0.0
포엠주식회사,수금,5206552.0,9567922.0,0.0,7662877.0,3451690.0,8623031.0,9385103.0,10011266,0.0,0.0,0.0,0.0
포엠주식회사,잔액,19230799.0,13114567.0,19327598.0,19049824.0,21298356.0,19396369.0,16269067.0,9166641,0.0,0.0,0.0,0.0
피에스지(코스본주식회사) ,이월,365904.0,274428.0,182952.0,457380.0,640332.0,640332.0,365904.0,365904,0.0,0.0,0.0,0.0
피에스지(코스본주식회사) ,매출,274428.0,182952.0,457380.0,640332.0,640332.0,365904.0,365904.0,274428,0.0,0.0,0.0,0.0
피에스지(코스본주식회사) ,수금,365904.0,274428.0,182952.0,457380.0,640332.0,640332.0,365904.0,0,0.0,0.0,0.0,0.0
피에스지(코스본주식회사) ,잔액,274428.0,182952.0,457380.0,640332.0,640332.0,365904.0,365904.0,640332,0.0,0.0,0.0,0.0
피케이지,이월,203500.0,228800.0,361900.0,383900.0,112200.0,204600.0,367400.0,225500,0.0,0.0,0.0,0.0
피케이지,매출,115500.0,246400.0,137500.0,112200.0,92400.0,367400.0,225500.0,158400,0.0,0.0,0.0,0.0
피케이지,수금,90200.0,113300.0,115500.0,383900.0,0.0,204600.0,367400.0,0,0.0,0.0,0.0,0.0
피케이지,잔액,228800.0,361900.0,383900.0,112200.0,204600.0,367400.0,225500.0,383900,0.0,0.0,0.0,0.0
하이레이저 ,이월,4035455.0,4941431.0,3396415.0,4209810.0,3474691.0,1923724.0,3200362.0,3379992,0.0,0.0,0.0,0.0
하이레이저 ,매출,3822236.0,3396415.0,4209810.0,3474691.0,1923724.0,3200362.0,3379992.0,1594648,0.0,0.0,0.0,0.0
하이레이저 ,수금,2916260.0,4941431.0,3396415.0,4209810.0,3474691.0,1923724.0,3200362.0,0,0.0,0.0,0.0,0.0
하이레이저 ,잔액,4941431.0,3396415.0,4209810.0,3474691.0,1923724.0,3200362.0,3379992.0,4974640,0.0,0.0,0.0,0.0
하이레이저(안성),이월,1926903.0,1876193.0,1508980.0,426437.0,2760219.0,1799699.0,1856921.0,1368087,0.0,0.0,0.0,0.0
하이레이저(안성),매출,1876193.0,1508980.0,426437.0,2760219.0,1799699.0,1856921.0,1368087.0,2625838,0.0,0.0,0.0,0.0
하이레이저(안성),수금,1926903.0,1876193.0,1508980.0,426437.0,2760219.0,1799699.0,1856921.0,0,0.0,0.0,0.0,0.0
하이레이저(안성),잔액,1876193.0,1508980.0,426437.0,2760219.0,1799699.0,1856921.0,1368087.0,3993924,0.0,0.0,0.0,0.0
한국가스코,이월,12644060.0,10165914.0,9149294.0,10291820.0,9269260.0,21406363.0,16655089.0,13758470,0.0,0.0,0.0,0.0
한국가스코,매출,10165914.0,9149294.0,10291820.0,9269260.0,12137103.0,16655089.0,13758470.0,12547700,0.0,0.0,0.0,0.0
한국가스코,수금,12644060.0,10165914.0,9149294.0,10291820.0,0.0,21406363.0,16655089.0,0,0.0,0.0,0.0,0.0
한국가스코,잔액,10165914.0,9149294.0,10291820.0,9269260.0,21406363.0,16655089.0,13758470.0,26306170,0.0,0.0,0.0,0.0
한국메티슨특수가스,이월,2819168.0,4457464.0,3699168.0,3923568.0,3801600.0,3772296.0,3706296.0,2938144,0.0,0.0,0.0,0.0
한국메티슨특수가스,매출,4237464.0,3479168.0,3703568.0,3581600.0,2606296.0,1100000.0,2718144.0,3912392,0.0,0.0,0.0,0.0
한국메티슨특수가스,수금,2599168.0,4237464.0,3479168.0,3703568.0,2635600.0,1166000.0,3486296.0,0,0.0,0.0,0.0,0.0
한국메티슨특수가스,잔액,4457464.0,3699168.0,3923568.0,3801600.0,3772296.0,3706296.0,2938144.0,6850536,0.0,0.0,0.0,0.0
한국생산기술연구원,이월,-343013.0,470767.0,-352220.0,461560.0,143880.0,785620.0,-352220.0,-49830,0.0,0.0,0.0,0.0
한국생산기술연구원,매출,813780.0,0.0,813780.0,826100.0,807840.0,0.0,1224300.0,203500,0.0,0.0,0.0,0.0
한국생산기술연구원,수금,0.0,822987.0,0.0,1143780.0,166100.0,1137840.0,921910.0,775170,0.0,0.0,0.0,0.0
한국생산기술연구원,잔액,470767.0,-352220.0,461560.0,143880.0,785620.0,-352220.0,-49830.0,-621500,0.0,0.0,0.0,0.0
한국스페셜가스,이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14834160,0.0,0.0,0.0,0.0
한국스페셜가스,매출,0.0,0.0,0.0,0.0,0.0,0.0,14834160.0,12064800,0.0,0.0,0.0,0.0
한국스페셜가스,수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
한국스페셜가스,잔액,0.0,0.0,0.0,0.0,0.0,0.0,14834160.0,26898960,0.0,0.0,0.0,0.0
한국콜드체인,이월,,0.0,0.0,18911860.0,9467040.0,0.0,21709171.0,29739325,0.0,0.0,0.0,0.0
한국콜드체인,매출,0.0,0.0,18911860.0,0.0,0.0,21709171.0,29739325.0,13227500,0.0,0.0,0.0,0.0
한국콜드체인,수금,0.0,0.0,0.0,9444820.0,9467040.0,0.0,21709171.0,0,0.0,0.0,0.0,0.0
한국콜드체인,잔액,0.0,0.0,18911860.0,9467040.0,0.0,21709171.0,29739325.0,42966825,0.0,0.0,0.0,0.0
한국탄산,이월,38720605.0,48901325.0,71676550.0,131663730.0,200092420.0,162158722.0,61663140.0,126577440,0.0,0.0,0.0,0.0
한국탄산,매출,31598710.0,40077840.0,91585890.0,108506530.0,53652192.0,61663140.0,126577440.0,172304880,0.0,0.0,0.0,0.0
한국탄산,수금,21417990.0,17302615.0,31598710.0,40077840.0,91585890.0,162158722.0,61663140.0,0,0.0,0.0,0.0,0.0
한국탄산,잔액,48901325.0,71676550.0,131663730.0,200092420.0,162158722.0,61663140.0,126577440.0,298882320,0.0,0.0,0.0,0.0
한국특수가스,이월,0.0,0.0,0.0,4510000.0,13349600.0,14000800.0,20902200.0,27139200,0.0,0.0,0.0,0.0
한국특수가스,매출,0.0,0.0,4510000.0,8839600.0,5161200.0,15741000.0,6237000.0,0,0.0,0.0,0.0,0.0
한국특수가스,수금,0.0,0.0,0.0,0.0,4510000.0,8839600.0,0.0,5161200,0.0,0.0,0.0,0.0
한국특수가스,잔액,0.0,0.0,4510000.0,13349600.0,14000800.0,20902200.0,27139200.0,21978000,0.0,0.0,0.0,0.0
한성중기,이월,,286000.0,0.0,275000.0,379170.0,104170.0,144650.0,121550,0.0,0.0,0.0,0.0
한성중기,매출,286000.0,0.0,275000.0,379170.0,104170.0,144650.0,121550.0,250250,0.0,0.0,0.0,0.0
한성중기,수금,0.0,286000.0,0.0,275000.0,379170.0,104170.0,144650.0,121550,0.0,0.0,0.0,0.0
한성중기,잔액,286000.0,0.0,275000.0,379170.0,104170.0,144650.0,121550.0,250250,0.0,0.0,0.0,0.0
한성플랜,이월,6996660.0,6323020.0,5208720.0,3068340.0,2901800.0,4108060.0,4403080.0,4218060,0.0,0.0,0.0,0.0
한성플랜,매출,919380.0,929720.0,1219240.0,752840.0,1206260.0,1224740.0,1034220.0,861960,0.0,0.0,0.0,0.0
한성플랜,수금,1593020.0,2044020.0,3359620.0,919380.0,0.0,929720.0,1219240.0,752840,0.0,0.0,0.0,0.0
한성플랜,잔액,6323020.0,5208720.0,3068340.0,2901800.0,4108060.0,4403080.0,4218060.0,4327180,0.0,0.0,0.0,0.0
한양종합가스,이월,9876676.0,8021249.0,3312695.0,4998366.0,5643001.0,6065885.0,2881385.0,1780240,0.0,0.0,0.0,0.0
한양종합가스,매출,772829.0,2539865.0,2458500.0,3184500.0,2881384.0,0.0,1780240.0,1390290,0.0,0.0,0.0,0.0
한양종합가스,수금,2628256.0,7248419.0,772829.0,2539865.0,2458500.0,3184500.0,2881385.0,0,0.0,0.0,0.0,0.0
한양종합가스,잔액,8021249.0,3312695.0,4998366.0,5643001.0,6065885.0,2881385.0,1780240.0,3170530,0.0,0.0,0.0,0.0
한울티엘,이월,79543002.0,48564054.0,39238353.0,57936417.0,52935498.0,69985872.0,81794900.0,47181475,0.0,0.0,0.0,0.0
한울티엘,매출,48564054.0,39238353.0,57936417.0,52935498.0,69985872.0,81794900.0,104298975.0,105309600,0.0,0.0,0.0,0.0
한울티엘,수금,79543002.0,48564054.0,39238353.0,57936417.0,52935498.0,69985872.0,138912400.0,109954350,0.0,0.0,0.0,0.0
한울티엘,잔액,48564054.0,39238353.0,57936417.0,52935498.0,69985872.0,81794900.0,47181475.0,42536725,0.0,0.0,0.0,0.0
현대연구소(남양),이월,592650.0,778140.0,548352.0,894276.0,64278.0,147204.0,65178.0,115902,0.0,0.0,0.0,0.0
현대연구소(남양),매출,778140.0,1202652.0,1259676.0,707058.0,1619244.0,716958.0,1274922.0,762300,0.0,0.0,0.0,0.0
현대연구소(남양),수금,592650.0,1432440.0,913752.0,1537056.0,1536318.0,798984.0,1224198.0,495702,0.0,0.0,0.0,0.0
현대연구소(남양),잔액,778140.0,548352.0,894276.0,64278.0,147204.0,65178.0,115902.0,382500,0.0,0.0,0.0,0.0
현대연구소(마북),이월,-9904904.0,-9854504.0,-9167840.0,-7588592.0,-6260672.0,-4858304.0,-4190384.0,-2793560,0.0,0.0,0.0,0.0
현대연구소(마북),매출,1499784.0,686664.0,1579248.0,1327920.0,1402368.0,667920.0,1396824.0,678744,0.0,0.0,0.0,0.0
현대연구소(마북),수금,1449384.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
현대연구소(마북),잔액,-9854504.0,-9167840.0,-7588592.0,-6260672.0,-4858304.0,-4190384.0,-2793560.0,-2114816,0.0,0.0,0.0,0.0
현동산업,이월,122100.0,233200.0,122100.0,116600.0,217800.0,217800.0,284900.0,101200,0.0,0.0,0.0,0.0
현동산업,매출,233200.0,122100.0,116600.0,217800.0,217800.0,284900.0,101200.0,0,0.0,0.0,0.0,0.0
현동산업,수금,122100.0,233200.0,122100.0,116600.0,217800.0,217800.0,284900.0,101200,0.0,0.0,0.0,0.0
현동산업,잔액,233200.0,122100.0,116600.0,217800.0,217800.0,284900.0,101200.0,0,0.0,0.0,0.0,0.0
Z대유스틸,이월,220525.0,220525.0,220525.0,220525.0,220525.0,220525.0,220525.0,220525,0.0,0.0,0.0,0.0
Z대유스틸,매출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z대유스틸,수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z대유스틸,잔액,220525.0,220525.0,220525.0,220525.0,220525.0,220525.0,220525.0,220525,0.0,0.0,0.0,0.0
Z우창산업건설,이월,400752.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z우창산업건설,매출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z우창산업건설,수금,400752.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z우창산업건설,잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z유한가스화학,이월,8329607.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z유한가스화학,매출,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z유한가스화학,수금,8329607.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z유한가스화학,잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z제주콜드체인,이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z제주콜드체인,매출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z제주콜드체인,수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z제주콜드체인,잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z지오텍,이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z지오텍,매출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z지오텍,수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z지오텍,잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z컬리,이월,48036010.0,57642310.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z컬리,매출,57642310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z컬리,수금,48036010.0,57642310.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z컬리,잔액,57642310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z태화인더스(구.엠제이테크),이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z태화인더스(구.엠제이테크),매출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z태화인더스(구.엠제이테크),수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z태화인더스(구.엠제이테크),잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-08-27 오후 2:40:35,총매출,,,,,,,,,,,,
,총수금,,,,,,,,,,,,
