영업담당자,거래처,매출일,품목명,입고량,출고량,단가,매출액
김명현,서울특수가스,07/31,"CO2 (kg, Bulk)",0,"3,793",260,"986,180"
김명현,서울특수가스,08/01,"N2 (kg, Bulk)",0,"6,609",170,"1,123,530"
김명현,서울특수가스,08/02,"N2 (kg, Bulk)",0,"7,160",175,"1,253,000"
김명현,서울특수가스,08/07,"Ar (kg, Bulk)",0,"2,959",550,"1,627,450"
김명현,서울특수가스,08/07,"CO2 (kg, Bulk)",0,"3,573",260,"928,980"
김명현,서울특수가스,08/07,"N2 (kg, Bulk)",0,"6,680",170,"1,135,600"
김명현,서울특수가스,08/08,"CO2 (kg, Bulk)",0,"3,937",260,"1,023,620"
김명현,서울특수가스,08/14,"N2 (kg, Bulk)",0,"4,680",175,"819,000"
김명현,서울특수가스,08/14,"N2 (kg, Bulk)",0,"3,102",170,"527,340"
김명현,서울특수가스,08/16,"CO2 (kg, Bulk)",0,"5,081",260,"1,321,060"
김명현,서울특수가스,08/18,"Ar (kg, Bulk)",0,"3,010",550,"1,655,500"
김명현,서울특수가스,08/21,"N2 (kg, Bulk)",0,"2,541",170,"431,970"
김명현,서울특수가스,08/22,"CO2 (kg, Bulk)",0,"3,215",260,"835,900"
김명현,서울특수가스,08/24,"N2 (kg, Bulk)",0,"6,380",175,"1,116,500"
김명현,서울특수가스,08/28,"CO2 (kg, Bulk)",0,"4,320",260,"1,123,200"
김명현,서울특수가스,08/28,"CO2 (kg, Bulk)",0,"4,840",300,"1,452,000"
김명현,서울특수가스,08/28,"N2 (kg, Bulk)",0,"1,780",175,"311,500"
김명현,서울특수가스,08/28,"N2 (kg, Bulk)",0,"2,083",170,"354,110"
김명현,서울특수가스,08/29,"Ar (kg, Bulk)",0,"1,635",550,"899,250"
김명현,서울특수가스,08/29,"CO2 (kg, Bulk)",0,"3,643",260,"947,180"
김명현,서울특수가스,08/31,입금 (가스매출),0,0,0,0
김명현,서울특수가스,08/31,"Ar (UHP, 47L, 99.9999%)",1,2,"55,000","110,000"
김명현,서울특수가스,08/31,"N2 (UHP, 47L, 99.9999%)",1,4,"55,000","220,000"
김명현,서울특수가스,09/01,"N2 (kg, Bulk)",0,"3,780",175,"661,500"
김명현,서울특수가스,09/05,"CO2 (kg, Bulk)",0,"4,049",260,"1,052,740"
김명현,서울특수가스,09/07,"Ar (kg, Bulk)",0,"2,950",550,"1,622,500"
김명현,서울특수가스,09/07,"N2 (kg, Bulk)",0,"5,950",175,"1,041,250"
김명현,서울특수가스,09/11,"N2 (kg, Bulk)",0,"2,240",175,"392,000"
김명현,서울특수가스,09/11,"N2 (kg, Bulk)",0,"1,378",170,"234,260"
김명현,서울특수가스,09/12,"CO2 (kg, Bulk)",0,"4,472",260,"1,162,720"
김명현,서울특수가스,09/13,"N2 (kg, Bulk)",0,"2,120",175,"371,000"
김명현,서울특수가스,09/13,"N2 (kg, Bulk)",0,"4,609",175,"806,575"
김명현,서울특수가스,09/19,"Ar (kg, Bulk)",0,"3,014",550,"1,657,700"
김명현,서울특수가스,09/20,"CO2 (kg, Bulk)",0,"4,233",260,"1,100,580"
김명현,서울특수가스,09/20,"N2 (kg, Bulk)",0,"2,178",170,"370,260"
김명현,서울특수가스,09/20,"N2 (kg, Bulk)",0,"5,150",175,"901,250"
김명현,서울특수가스,09/23,"CO2 (kg, Bulk)",0,"3,660",260,"951,600"
김명현,서울특수가스,09/25,"N2 (kg, Bulk)",0,"4,020",175,"703,500"
김명현,서울특수가스,09/26,"CO2 (kg, Bulk)",0,"3,952",260,"1,027,520"
김명현,서울특수가스,09/27,입금 (가스매출),0,0,0,0
김명현,서울특수가스,10/04,"N2 (kg, Bulk)",0,"4,230",175,"740,250"
김명현,서울특수가스,10/05,"Ar (kg, Bulk)",0,"3,607",550,"1,983,850"
김명현,서울특수가스,10/10,"N2 (kg, Bulk)",0,"3,390",175,"593,250"
김명현,서울특수가스,10/13,"CO2 (kg, Bulk)",0,"3,954",260,"1,028,040"
김명현,서울특수가스,10/13,"N2 (kg, Bulk)",0,"2,980",175,"521,500"
김명현,서울특수가스,10/16,계근비,0,1,"10,000","10,000"
김명현,서울특수가스,10/16,"CO2 (kg, Bulk)",0,"4,690",300,"1,407,000"
김명현,서울특수가스,10/17,"Ar (kg, Bulk)",0,"2,796",550,"1,537,800"
김명현,서울특수가스,10/17,"N2 (kg, Bulk)",0,"8,510",170,"1,446,700"
김명현,서울특수가스,10/17,"N2 (kg, Bulk)",0,"2,820",175,"493,500"
김명현,서울특수가스,10/18,"Ar (UHP, 47L, 99.9999%)",1,2,"55,000","110,000"
김명현,서울특수가스,10/18,"CO2 (kg, Bulk)",0,"4,280",260,"1,112,800"
김명현,서울특수가스,10/18,"N2 (UHP, 47L, 99.9999%)",4,2,"55,000","110,000"
김명현,서울특수가스,10/20,"N2 (kg, Bulk)",0,"3,400",175,"595,000"
김명현,서울특수가스,10/24,"CO2 (kg, Bulk)",0,"3,613",260,"939,380"
김명현,서울특수가스,10/26,"N2 (kg, Bulk)",0,"3,140",175,"549,500"
김명현,서울특수가스,10/30,"Ar (kg, Bulk)",0,"3,122",550,"1,717,100"
김명현,서울특수가스,10/30,"Ar (UHP, 47L, 99.9999%)",0,1,"55,000","55,000"
김명현,서울특수가스,10/30,"N2 (kg, Bulk)",0,"2,290",175,"400,750"
김명현,서울특수가스,10/30,"N2 (UHP, 47L, 99.9999%)",3,4,"55,000","220,000"
김명현,서울특수가스,10/31,입금 (가스매출),0,0,0,0
김명현,서울특수가스,11/02,"N2 (kg, Bulk)",0,"4,560",175,"798,000"
김명현,서울특수가스,11/03,"CO2 (kg, Bulk)",0,"3,547",260,"922,220"
김명현,서울특수가스,11/06,"CO2 (kg, Bulk)",0,"3,924",260,"1,020,240"
김명현,서울특수가스,11/06,"N2 (kg, Bulk)",0,"3,430",175,"600,250"
김명현,서울특수가스,11/09,"N2 (kg, Bulk)",0,"4,100",175,"717,500"
김명현,서울특수가스,11/10,"CO2 (kg, Bulk)",0,"2,127",260,"553,020"
김명현,서울특수가스,11/13,"N2 (kg, Bulk)",0,"2,570",175,"449,750"
김명현,서울특수가스,11/16,"N2 (kg, Bulk)",0,"3,050",175,"533,750"
김명현,서울특수가스,11/16,"N2 (kg, Bulk)",0,"8,035",170,"1,365,950"
김명현,서울특수가스,11/17,"He (UHP, 47L, 99.9999%)",10,2,"370,000","740,000"
김명현,서울특수가스,11/17,"N2 (UHP, 47L, 99.9999%)",1,3,0,0
김명현,서울특수가스,11/20,"N2 (kg, Bulk)",0,"3,520",175,"616,000"
김명현,서울특수가스,11/21,"CO2 (kg, Bulk)",0,"4,451",260,"1,157,260"
김명현,서울특수가스,11/24,"N2 (kg, Bulk)",0,"2,770",175,"484,750"
김명현,서울특수가스,11/28,"CO2 (kg, Bulk)",0,"3,080",260,"800,800"
김명현,서울특수가스,11/28,"CO2 (kg, Bulk)",0,"3,950",260,"1,027,000"
김명현,서울특수가스,11/29,"N2 (kg, Bulk)",0,"4,020",175,"703,500"
김명현,서울특수가스,11/30,입금 (가스매출),0,0,0,0
김명현,서울특수가스,12/04,"N2 (kg, Bulk)",0,"2,650",175,"463,750"
김명현,서울특수가스,12/07,"N2 (kg, Bulk)",0,"2,480",175,"434,000"
김명현,서울특수가스,12/08,"Ar (UHP, 47L, 99.9999%)",1,1,"55,000","55,000"
김명현,서울특수가스,12/08,"CO2 (kg, Bulk)",0,"4,098",260,"1,065,480"
김명현,서울특수가스,12/08,"He (UHP, 47L, 99.9999%)",0,10,"370,000","3,700,000"
김명현,서울특수가스,12/08,"N2 (UHP, 47L, 99.9999%)",1,2,"55,000","110,000"
김명현,서울특수가스,12/12,"N2 (kg, Bulk)",0,"2,480",175,"434,000"
김명현,서울특수가스,12/14,계근비,0,1,"10,000","10,000"
김명현,서울특수가스,12/14,"CO2 (kg, Bulk)",0,"4,910",300,"1,473,000"
김명현,서울특수가스,12/15,"N2 (kg, Bulk)",0,"4,040",175,"707,000"
김명현,서울특수가스,12/18,"CO2 (kg, Bulk)",0,"3,715",260,"965,900"
김명현,서울특수가스,12/19,"CO2 (kg, Bulk)",0,"2,228",260,"579,280"
김명현,서울특수가스,12/21,"N2 (kg, Bulk)",0,"6,322",170,"1,074,740"
김명현,서울특수가스,12/21,"N2 (kg, Bulk)",0,"3,630",175,"635,250"
김명현,서울특수가스,12/27,"CO2 (kg, Bulk)",0,"4,430",260,"1,151,800"
김명현,서울특수가스,12/28,"CO2 (kg, Bulk)",0,"3,300",260,"858,000"
김명현,서울특수가스,12/28,"N2 (kg, Bulk)",0,"3,520",175,"616,000"
김명현,서울특수가스,12/29,입금 (가스매출),0,0,0,0
김명현,서울특수가스,12/29,잔액정리 (가스),0,0,0,0
김혁수,세광산업1공장,01/02,Ar (일반),5,5,"23,000","115,000"
김혁수,세광산업1공장,01/02,"O2 (공업용, 40L)",1,1,"13,000","13,000"
김혁수,세광산업1공장,01/05,Ar (일반),4,4,"23,000","92,000"
김혁수,세광산업1공장,01/05,"O2 (공업용, 40L)",1,0,"13,000",0
김혁수,세광산업1공장,01/09,Ar (일반),6,6,"23,000","138,000"
김혁수,세광산업1공장,01/09,LPG (20kg),2,2,"50,000","100,000"
김혁수,세광산업1공장,01/12,Ar (일반),9,9,"23,000","207,000"
김혁수,세광산업1공장,01/16,Ar (일반),6,6,"23,000","138,000"
김혁수,세광산업1공장,01/16,"CO2 (공업용, 40kg)",1,1,"27,000","27,000"
김혁수,세광산업1공장,01/16,"O2 (공업용, 40L)",1,1,"13,000","13,000"
김혁수,세광산업1공장,01/18,Ar (일반),2,2,"23,000","46,000"
김혁수,세광산업1공장,01/18,"Ar (LGC, 175L)",2,1,"280,000","280,000"
김혁수,세광산업1공장,01/18,"N2 (LGC, 175L)",1,0,"82,000",0
김혁수,세광산업1공장,01/18,"N2 (LGC, 175L, 고압용)",1,1,"82,000","82,000"
김혁수,세광산업1공장,01/26,Ar (일반),4,4,"23,000","92,000"
김혁수,세광산업1공장,01/26,"Ar (LGC, 175L)",0,1,"280,000","280,000"
김혁수,세광산업1공장,01/26,"N2 (LGC, 175L)",1,0,"82,000",0
김혁수,세광산업1공장,01/26,"N2 (LGC, 175L, 고압용)",0,2,"82,000","164,000"
김혁수,세광산업1공장,01/30,Ar (일반),5,5,"23,000","115,000"
김혁수,세광산업1공장,01/30,"O2 (공업용, 40L)",3,3,"13,000","39,000"
김혁수,세광산업1공장,01/31,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,02/06,"Ar (LGC, 175L)",1,1,"325,000","325,000"
김혁수,세광산업1공장,02/06,"N2 (LGC, 175L)",0,1,"95,000","95,000"
김혁수,세광산업1공장,02/06,"N2 (LGC, 175L, 고압용)",2,1,"95,000","95,000"
김혁수,세광산업1공장,02/09,Ar (일반),6,6,"27,000","162,000"
김혁수,세광산업1공장,02/09,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,02/09,"O2 (공업용, 40L)",4,5,"15,000","75,000"
김혁수,세광산업1공장,02/10,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,02/10,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,02/10,"O2 (공업용, 40L)",8,8,"15,000","120,000"
김혁수,세광산업1공장,02/13,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,02/13,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,02/20,Ar (일반),6,6,"27,000","162,000"
김혁수,세광산업1공장,02/20,LPG (20kg),1,1,"50,000","50,000"
김혁수,세광산업1공장,02/20,"O2 (공업용, 40L)",3,3,"15,000","45,000"
김혁수,세광산업1공장,02/23,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,02/23,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,02/28,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,03/02,Ar (일반),7,7,"27,000","189,000"
김혁수,세광산업1공장,03/02,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,03/02,"O2 (공업용, 40L)",4,4,"15,000","60,000"
김혁수,세광산업1공장,03/06,기화기 (20Nm3/Hr),0,1,0,0
김혁수,세광산업1공장,03/06,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,03/06,"O2 (공업용, 40L)",6,6,"15,000","90,000"
김혁수,세광산업1공장,03/06,"O2 (LGC, 175L, 고압용)",0,1,"102,000","102,000"
김혁수,세광산업1공장,03/08,"Ar (LGC, 175L)",2,2,"325,000","650,000"
김혁수,세광산업1공장,03/09,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,03/09,"N2 (LGC, 175L)",0,1,"95,000","95,000"
김혁수,세광산업1공장,03/09,"N2 (LGC, 175L, 고압용)",2,1,"95,000","95,000"
김혁수,세광산업1공장,03/09,"O2 (공업용, 40L)",11,11,"15,000","165,000"
김혁수,세광산업1공장,03/13,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,03/13,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,03/13,LPG (20kg),1,1,"50,000","50,000"
김혁수,세광산업1공장,03/13,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,03/17,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,03/17,"O2 (공업용, 40L)",6,6,"15,000","90,000"
김혁수,세광산업1공장,03/20,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,03/20,"Ar (LGC, 175L)",2,2,"325,000","650,000"
김혁수,세광산업1공장,03/23,기화기 (20Nm3/Hr),1,0,0,0
김혁수,세광산업1공장,03/23,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,03/23,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,03/23,"O2 (LGC, 175L, 고압용)",1,0,"102,000",0
김혁수,세광산업1공장,03/27,Ar (일반),7,7,"27,000","189,000"
김혁수,세광산업1공장,03/28,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,03/28,"Ar (LGC, 175L)",1,1,"325,000","325,000"
김혁수,세광산업1공장,03/30,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,03/30,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,03/30,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,04/03,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,04/03,"O2 (공업용, 40L)",4,4,"15,000","60,000"
김혁수,세광산업1공장,04/07,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,04/07,"N2 (LGC, 175L)",2,2,"95,000","190,000"
김혁수,세광산업1공장,04/07,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,04/10,"CO2 (공업용, 40kg)",2,2,"32,000","64,000"
김혁수,세광산업1공장,04/10,"O2 (공업용, 40L)",6,6,"15,000","90,000"
김혁수,세광산업1공장,04/12,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,04/12,"Ar (LGC, 175L)",1,1,"325,000","325,000"
김혁수,세광산업1공장,04/12,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,04/12,LPG (20kg),1,1,"50,000","50,000"
김혁수,세광산업1공장,04/12,"N2 (LGC, 175L)",1,1,"95,000","95,000"
김혁수,세광산업1공장,04/12,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,04/17,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,04/17,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,04/17,"O2 (공업용, 40L)",3,3,"15,000","45,000"
김혁수,세광산업1공장,04/24,Ar (일반),1,1,"27,000","27,000"
김혁수,세광산업1공장,04/24,"CO2 (공업용, 40kg)",2,2,"32,000","64,000"
김혁수,세광산업1공장,04/24,"O2 (공업용, 40L)",3,3,"15,000","45,000"
김혁수,세광산업1공장,04/27,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,04/27,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,04/27,LPG (20kg),1,1,"50,000","50,000"
김혁수,세광산업1공장,04/27,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,04/28,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,05/04,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,05/04,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,05/04,"O2 (공업용, 40L)",4,4,"15,000","60,000"
김혁수,세광산업1공장,05/08,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,05/08,"O2 (공업용, 40L)",10,10,"15,000","150,000"
김혁수,세광산업1공장,05/10,"Ar (LGC, 175L)",1,1,"325,000","325,000"
김혁수,세광산업1공장,05/10,"N2 (LGC, 175L)",1,0,"95,000",0
김혁수,세광산업1공장,05/10,"N2 (LGC, 175L, 고압용)",1,0,"95,000",0
김혁수,세광산업1공장,05/15,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,05/15,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,05/15,"O2 (공업용, 40L)",4,4,"15,000","60,000"
김혁수,세광산업1공장,05/22,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,05/22,LPG (20kg),1,1,"50,000","50,000"
김혁수,세광산업1공장,05/22,"O2 (공업용, 40L)",3,3,"15,000","45,000"
김혁수,세광산업1공장,05/26,Ar (일반),10,10,"27,000","270,000"
김혁수,세광산업1공장,05/26,"Ar (LGC, 175L)",1,1,"325,000","325,000"
김혁수,세광산업1공장,05/26,"N2 (LGC, 175L)",1,0,"95,000",0
김혁수,세광산업1공장,05/26,"N2 (LGC, 175L, 고압용)",0,1,"95,000","95,000"
김혁수,세광산업1공장,05/31,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,06/01,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,06/01,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,06/01,"O2 (공업용, 40L)",8,8,"15,000","120,000"
김혁수,세광산업1공장,06/05,Ar (일반),6,6,"27,000","162,000"
김혁수,세광산업1공장,06/09,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,06/09,"Ar (LGC, 175L)",2,1,"325,000","325,000"
김혁수,세광산업1공장,06/09,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,06/12,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,06/15,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,06/15,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,06/19,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,06/22,Ar (일반),6,6,"27,000","162,000"
김혁수,세광산업1공장,06/22,"Ar (LGC, 175L)",0,1,"325,000","325,000"
김혁수,세광산업1공장,06/22,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,06/29,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,06/29,"CO2 (공업용, 40kg)",3,3,"32,000","96,000"
김혁수,세광산업1공장,06/29,"N2 (LGC, 175L, 고압용)",1,1,"95,000","95,000"
김혁수,세광산업1공장,06/30,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,07/03,Ar (일반),6,6,"27,000","162,000"
김혁수,세광산업1공장,07/10,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,07/10,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,07/17,Ar (일반),7,5,"27,000","135,000"
김혁수,세광산업1공장,07/17,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,07/20,"Ar (LGC, 175L)",1,1,"325,000","325,000"
김혁수,세광산업1공장,07/31,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,07/31,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,08/04,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,08/04,"Ar (LGC, 175L)",2,1,"325,000","325,000"
김혁수,세광산업1공장,08/17,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,08/31,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,09/04,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,09/04,"O2 (공업용, 40L)",5,4,"15,000","60,000"
김혁수,세광산업1공장,09/18,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,09/18,"CO2 (공업용, 40kg)",1,0,"32,000",0
김혁수,세광산업1공장,09/18,"O2 (공업용, 40L)",7,7,"15,000","105,000"
김혁수,세광산업1공장,09/26,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,10/06,Ar (일반),9,9,"27,000","243,000"
김혁수,세광산업1공장,10/12,Ar (일반),7,7,"27,000","189,000"
김혁수,세광산업1공장,10/16,Ar (일반),15,15,"27,000","405,000"
김혁수,세광산업1공장,10/16,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,10/19,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,10/23,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,10/27,LPG (20kg),0,3,"50,000","150,000"
김혁수,세광산업1공장,10/30,Ar (일반),8,8,"27,000","216,000"
김혁수,세광산업1공장,10/30,"CO2 (공업용, 40kg)",1,1,"32,000","32,000"
김혁수,세광산업1공장,10/30,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,10/31,입금 (가스매출),0,0,0,0
김혁수,세광산업1공장,10/31,Ar (일반),2,2,"27,000","54,000"
김혁수,세광산업1공장,10/31,"O2 (공업용, 40L)",17,17,"15,000","255,000"
김혁수,세광산업1공장,11/02,Ar (일반),4,4,"27,000","108,000"
김혁수,세광산업1공장,11/02,"O2 (공업용, 40L)",10,10,"15,000","150,000"
김혁수,세광산업1공장,11/03,LPG (20kg),3,3,"50,000","150,000"
김혁수,세광산업1공장,11/03,"O2 (공업용, 40L)",10,10,"15,000","150,000"
김혁수,세광산업1공장,11/06,Ar (일반),6,6,"27,000","162,000"
김혁수,세광산업1공장,11/06,"O2 (공업용, 40L)",4,4,"15,000","60,000"
김혁수,세광산업1공장,11/08,"O2 (공업용, 40L)",0,6,"15,000","90,000"
김혁수,세광산업1공장,11/09,"O2 (공업용, 40L)",13,13,"15,000","195,000"
김혁수,세광산업1공장,11/13,"O2 (공업용, 40L)",11,4,"15,000","60,000"
김혁수,세광산업1공장,11/16,"CO2 (공업용, 40kg)",2,2,"32,000","64,000"
김혁수,세광산업1공장,11/16,"O2 (공업용, 40L)",1,1,"15,000","15,000"
김혁수,세광산업1공장,11/20,Ar (일반),3,3,"27,000","81,000"
김혁수,세광산업1공장,11/20,"CO2 (공업용, 40kg)",2,2,"32,000","64,000"
김혁수,세광산업1공장,11/20,"O2 (공업용, 40L)",2,2,"15,000","30,000"
김혁수,세광산업1공장,11/27,Ar (일반),5,5,"27,000","135,000"
김혁수,세광산업1공장,11/27,"O2 (공업용, 40L)",2,2,"15,000","30,000"
